chr1	138410000	138419999	0	0	9999	0.0000000
chr1	139460000	139469999	0	0	9999	0.0000000
chr1	140500000	140509999	0	0	9999	0.0000000
chr1	141550000	141559999	0	0	9999	0.0000000
chr1	143650000	143659999	5	137	9999	0.0137014
chr1	144700000	144709999	11	353	9999	0.0353035
chr1	145750000	145759999	1	34	9999	0.0034003
chr1	146800000	146809999	1	34	9999	0.0034003
chr1	147840000	147849999	4	136	9999	0.0136014
chr1	148890000	148899999	7	206	9999	0.0206021
chr1	149940000	149949999	4	136	9999	0.0136014
chr1	152040000	152049999	0	0	9999	0.0000000
chr1	153090000	153099999	3	102	9999	0.0102010
chr1	154140000	154149999	124	463	9999	0.0463046
chr1	155180000	155189999	14	250	9999	0.0250025
chr1	156230000	156239999	14	317	9999	0.0317032
chr1	157280000	157289999	6	139	9999	0.0139014
chr1	158330000	158339999	2	68	9999	0.0068007
chr1	160430000	160439999	1	34	9999	0.0034003
chr1	161480000	161489999	1	34	9999	0.0034003
chr1	162520000	162529999	1	34	9999	0.0034003
chr1	163570000	163579999	0	0	9999	0.0000000
chr1	164620000	164629999	0	0	9999	0.0000000
chr1	165670000	165679999	2	34	9999	0.0034003
chr1	166720000	166729999	2	68	9999	0.0068007
chr1	168820000	168829999	2	35	9999	0.0035004
chr1	169860000	169869999	0	0	9999	0.0000000
chr1	170910000	170919999	0	0	9999	0.0000000
chr1	171960000	171969999	0	0	9999	0.0000000
chr1	173010000	173019999	0	0	9999	0.0000000
chr1	174060000	174069999	0	0	9999	0.0000000
chr1	175110000	175119999	1	34	9999	0.0034003
chr1	177200000	177209999	0	0	9999	0.0000000
chr1	178250000	178259999	1	34	9999	0.0034003
chr1	179300000	179309999	27	213	9999	0.0213021
chr1	180350000	180359999	2	68	9999	0.0068007
chr1	181400000	181409999	1	34	9999	0.0034003
chr1	182450000	182459999	1	34	9999	0.0034003
chr1	183500000	183509999	1	34	9999	0.0034003
chr1	185590000	185599999	1	34	9999	0.0034003
chr1	186640000	186649999	2	35	9999	0.0035004
chr1	187690000	187699999	0	0	9999	0.0000000
chr1	188740000	188749999	5	170	9999	0.0170017
chr1	189790000	189799999	1	34	9999	0.0034003
chr1	190840000	190849999	0	0	9999	0.0000000
chr1	191880000	191889999	0	0	9999	0.0000000
chr1	193980000	193989999	8	246	9999	0.0246025
chr1	195030000	195039999	0	0	9999	0.0000000
chr1	196080000	196089999	5	71	9999	0.0071007
chr1	197130000	197139999	0	0	9999	0.0000000
chr1	198180000	198189999	0	0	9999	0.0000000
chr1	199220000	199229999	2	68	9999	0.0068007
chr1	200270000	200279999	1	34	9999	0.0034003
chr1	202370000	202379999	1	34	9999	0.0034003
chr1	203420000	203429999	5	170	9999	0.0170017
chr1	204470000	204479999	1	34	9999	0.0034003
chr1	205520000	205529999	1	34	9999	0.0034003
chr1	206560000	206569999	28	355	9999	0.0355036
chr1	207610000	207619999	2	68	9999	0.0068007
chr1	208660000	208669999	1	34	9999	0.0034003
chr1	210760000	210769999	0	0	9999	0.0000000
chr1	211810000	211819999	2	68	9999	0.0068007
chr1	212860000	212869999	2	68	9999	0.0068007
chr1	213900000	213909999	0	0	9999	0.0000000
chr1	214950000	214959999	2	68	9999	0.0068007
chr1	216000000	216009999	0	0	9999	0.0000000
chr1	217050000	217059999	0	0	9999	0.0000000
chr1	219150000	219159999	0	0	9999	0.0000000
chr1	220200000	220209999	27	348	9999	0.0348035
chr1	221240000	221249999	0	0	9999	0.0000000
chr1	222290000	222299999	0	0	9999	0.0000000
chr1	223340000	223349999	19	481	9999	0.0481048
chr1	224390000	224399999	2	68	9999	0.0068007
chr1	225440000	225449999	2	68	9999	0.0068007
chr1	227540000	227549999	1	34	9999	0.0034003
chr1	228580000	228589999	6	160	9999	0.0160016
chr1	229630000	229639999	6	200	9999	0.0200020
chr1	230680000	230689999	0	0	9999	0.0000000
chr1	231730000	231739999	1	34	9999	0.0034003
chr1	232780000	232789999	2	45	9999	0.0045005
chr1	233830000	233839999	0	0	9999	0.0000000
chr1	235920000	235929999	5	170	9999	0.0170017
chr1	236970000	236979999	9	238	9999	0.0238024
chr1	238020000	238029999	0	0	9999	0.0000000
chr1	239070000	239079999	0	0	9999	0.0000000
chr1	240120000	240129999	0	0	9999	0.0000000
chr1	241170000	241179999	4	111	9999	0.0111011
chr1	242220000	242229999	2	68	9999	0.0068007
chr1	244310000	244319999	0	0	9999	0.0000000
chr1	245360000	245369999	8	204	9999	0.0204020
chr1	246410000	246419999	0	0	9999	0.0000000
chr1	247460000	247469999	13	436	9999	0.0436044
chr1	248510000	248519999	0	0	9999	0.0000000
chr1	130000	139999	10	287	9999	0.0287029
chr1	260000	269999	2	68	9999	0.0068007
chr1	390000	399999	2	34	9999	0.0034003
chr1	520000	529999	4	136	9999	0.0136014
chr1	650000	659999	6	105	9999	0.0105011
chr1	780000	789999	13	417	9999	0.0417042
chr1	910000	919999	13	228	9999	0.0228023
chr1	1170000	1179999	1	34	9999	0.0034003
chr1	1310000	1319999	1	34	9999	0.0034003
chr1	1440000	1449999	3	102	9999	0.0102010
chr1	1570000	1579999	82	742	9999	0.0742074
chr1	1700000	1709999	6	204	9999	0.0204020
chr1	1830000	1839999	2	68	9999	0.0068007
chr1	1960000	1969999	0	0	9999	0.0000000
chr1	2220000	2229999	0	0	9999	0.0000000
chr1	2350000	2359999	0	0	9999	0.0000000
chr1	2490000	2499999	1	34	9999	0.0034003
chr1	2620000	2629999	0	0	9999	0.0000000
chr1	2750000	2759999	2	68	9999	0.0068007
chr1	2880000	2889999	5	85	9999	0.0085008
chr1	3010000	3019999	0	0	9999	0.0000000
chr1	3270000	3279999	0	0	9999	0.0000000
chr1	3400000	3409999	4	94	9999	0.0094009
chr1	3530000	3539999	2	68	9999	0.0068007
chr1	3670000	3679999	1	34	9999	0.0034003
chr1	3800000	3809999	30	410	9999	0.0410041
chr1	3930000	3939999	0	0	9999	0.0000000
chr1	4060000	4069999	0	0	9999	0.0000000
chr1	4320000	4329999	0	0	9999	0.0000000
chr1	4450000	4459999	0	0	9999	0.0000000
chr1	4580000	4589999	0	0	9999	0.0000000
chr1	4710000	4719999	2	14	9999	0.0014001
chr1	4840000	4849999	0	0	9999	0.0000000
chr1	4980000	4989999	0	0	9999	0.0000000
chr1	5110000	5119999	3	102	9999	0.0102010
chr1	5370000	5379999	1	34	9999	0.0034003
chr1	5500000	5509999	0	0	9999	0.0000000
chr1	5630000	5639999	10	195	9999	0.0195020
chr1	5760000	5769999	2	68	9999	0.0068007
chr1	5890000	5899999	0	0	9999	0.0000000
chr1	6020000	6029999	0	0	9999	0.0000000
chr1	6160000	6169999	0	0	9999	0.0000000
chr1	6420000	6429999	4	102	9999	0.0102010
chr1	6550000	6559999	4	136	9999	0.0136014
chr1	6680000	6689999	3	102	9999	0.0102010
chr1	6810000	6819999	0	0	9999	0.0000000
chr1	6940000	6949999	6	172	9999	0.0172017
chr1	7070000	7079999	0	0	9999	0.0000000
chr1	7200000	7209999	1	34	9999	0.0034003
chr1	7470000	7479999	11	343	9999	0.0343034
chr1	7600000	7609999	2	68	9999	0.0068007
chr1	7730000	7739999	0	0	9999	0.0000000
chr1	7860000	7869999	6	139	9999	0.0139014
chr1	7990000	7999999	3	84	9999	0.0084008
chr1	8120000	8129999	5	170	9999	0.0170017
chr1	8250000	8259999	0	0	9999	0.0000000
chr1	8510000	8519999	2	68	9999	0.0068007
chr1	8650000	8659999	1	34	9999	0.0034003
chr1	8780000	8789999	1	34	9999	0.0034003
chr1	8910000	8919999	6	174	9999	0.0174017
chr1	9040000	9049999	1	34	9999	0.0034003
chr1	9170000	9179999	7	205	9999	0.0205020
chr1	9300000	9309999	1	34	9999	0.0034003
chr1	9560000	9569999	3	102	9999	0.0102010
chr1	9690000	9699999	2	68	9999	0.0068007
chr1	9830000	9839999	2	65	9999	0.0065007
chr1	9960000	9969999	4	126	9999	0.0126013
chr1	10090000	10099999	4	136	9999	0.0136014
chr1	10220000	10229999	13	345	9999	0.0345034
chr1	10350000	10359999	19	319	9999	0.0319032
chr1	10610000	10619999	1	30	9999	0.0030003
chr1	10740000	10749999	0	0	9999	0.0000000
chr1	10870000	10879999	4	136	9999	0.0136014
chr1	11010000	11019999	0	0	9999	0.0000000
chr1	11140000	11149999	69	825	9999	0.0825083
chr1	11270000	11279999	2	68	9999	0.0068007
chr1	11400000	11409999	2	68	9999	0.0068007
chr1	11660000	11669999	0	0	9999	0.0000000
chr1	11790000	11799999	5	170	9999	0.0170017
chr1	11920000	11929999	3	102	9999	0.0102010
chr1	12050000	12059999	13	345	9999	0.0345034
chr1	12180000	12189999	5	170	9999	0.0170017
chr1	12320000	12329999	2	35	9999	0.0035004
chr1	12450000	12459999	1	34	9999	0.0034003
chr1	12710000	12719999	3	102	9999	0.0102010
chr1	12840000	12849999	2	68	9999	0.0068007
chr1	12970000	12979999	3	79	9999	0.0079008
chr1	13100000	13109999	1	34	9999	0.0034003
chr1	13230000	13239999	0	0	9999	0.0000000
chr1	13360000	13369999	0	0	9999	0.0000000
chr1	13500000	13509999	3	102	9999	0.0102010
chr1	13760000	13769999	2	68	9999	0.0068007
chr1	13890000	13899999	4	102	9999	0.0102010
chr1	14020000	14029999	2	68	9999	0.0068007
chr1	14150000	14159999	2	34	9999	0.0034003
chr1	14280000	14289999	0	0	9999	0.0000000
chr1	14410000	14419999	0	0	9999	0.0000000
chr1	14540000	14549999	0	0	9999	0.0000000
chr1	14810000	14819999	1	34	9999	0.0034003
chr1	14940000	14949999	1	34	9999	0.0034003
chr1	15070000	15079999	1	34	9999	0.0034003
chr1	15200000	15209999	1	34	9999	0.0034003
chr1	15330000	15339999	1	34	9999	0.0034003
chr1	15460000	15469999	4	122	9999	0.0122012
chr1	15590000	15599999	1	34	9999	0.0034003
chr1	15850000	15859999	1	34	9999	0.0034003
chr1	15990000	15999999	17	450	9999	0.0450045
chr1	16120000	16129999	2	68	9999	0.0068007
chr1	16250000	16259999	36	874	9999	0.0874087
chr1	16380000	16389999	0	0	9999	0.0000000
chr1	16510000	16519999	1	34	9999	0.0034003
chr1	16640000	16649999	2	68	9999	0.0068007
chr1	16900000	16909999	5	170	9999	0.0170017
chr1	17030000	17039999	2	68	9999	0.0068007
chr1	17170000	17179999	0	0	9999	0.0000000
chr1	17300000	17309999	1	34	9999	0.0034003
chr1	17430000	17439999	3	102	9999	0.0102010
chr1	17560000	17569999	8	238	9999	0.0238024
chr1	17690000	17699999	3	102	9999	0.0102010
chr1	17950000	17959999	0	0	9999	0.0000000
chr1	18080000	18089999	0	0	9999	0.0000000
chr1	18210000	18219999	0	0	9999	0.0000000
chr1	18350000	18359999	0	0	9999	0.0000000
chr1	18480000	18489999	0	0	9999	0.0000000
chr1	18610000	18619999	0	0	9999	0.0000000
chr1	18740000	18749999	3	102	9999	0.0102010
chr1	19000000	19009999	0	0	9999	0.0000000
chr1	19130000	19139999	0	0	9999	0.0000000
chr1	19260000	19269999	0	0	9999	0.0000000
chr1	19390000	19399999	0	0	9999	0.0000000
chr1	19520000	19529999	18	445	9999	0.0445044
chr1	19660000	19669999	31	256	9999	0.0256026
chr1	19790000	19799999	1	34	9999	0.0034003
chr1	20050000	20059999	0	0	9999	0.0000000
chr1	20180000	20189999	2	68	9999	0.0068007
chr1	20310000	20319999	7	173	9999	0.0173017
chr1	20440000	20449999	0	0	9999	0.0000000
chr1	20570000	20579999	1	34	9999	0.0034003
chr1	20700000	20709999	0	0	9999	0.0000000
chr1	20840000	20849999	3	102	9999	0.0102010
chr1	21100000	21109999	19	559	9999	0.0559056
chr1	21230000	21239999	2	38	9999	0.0038004
chr1	21360000	21369999	0	0	9999	0.0000000
chr1	21490000	21499999	1	34	9999	0.0034003
chr1	21620000	21629999	2	68	9999	0.0068007
chr1	21750000	21759999	4	136	9999	0.0136014
chr1	21880000	21889999	1	34	9999	0.0034003
chr1	22150000	22159999	1	34	9999	0.0034003
chr1	22280000	22289999	2	68	9999	0.0068007
chr1	22410000	22419999	67	511	9999	0.0511051
chr1	22540000	22549999	0	0	9999	0.0000000
chr1	22670000	22679999	1	34	9999	0.0034003
chr1	22800000	22809999	1	34	9999	0.0034003
chr1	22930000	22939999	0	0	9999	0.0000000
chr1	23190000	23199999	1	34	9999	0.0034003
chr1	23330000	23339999	3	102	9999	0.0102010
chr1	23460000	23469999	3	68	9999	0.0068007
chr1	23590000	23599999	1	34	9999	0.0034003
chr1	23720000	23729999	6	155	9999	0.0155016
chr1	23850000	23859999	1	34	9999	0.0034003
chr1	23980000	23989999	2	68	9999	0.0068007
chr1	24240000	24249999	3	102	9999	0.0102010
chr1	24370000	24379999	1	34	9999	0.0034003
chr1	24510000	24519999	1	34	9999	0.0034003
chr1	24640000	24649999	0	0	9999	0.0000000
chr1	24770000	24779999	2	68	9999	0.0068007
chr1	24900000	24909999	2	68	9999	0.0068007
chr1	25030000	25039999	6	204	9999	0.0204020
chr1	25290000	25299999	0	0	9999	0.0000000
chr1	25420000	25429999	0	0	9999	0.0000000
chr1	25550000	25559999	29	500	9999	0.0500050
chr1	25690000	25699999	1	34	9999	0.0034003
chr1	25820000	25829999	7	206	9999	0.0206021
chr1	25950000	25959999	3	70	9999	0.0070007
chr1	26080000	26089999	1	34	9999	0.0034003
chr1	26340000	26349999	1	34	9999	0.0034003
chr1	26470000	26479999	2	68	9999	0.0068007
chr1	26600000	26609999	13	288	9999	0.0288029
chr1	26730000	26739999	2	68	9999	0.0068007
chr1	26860000	26869999	2	68	9999	0.0068007
chr1	27000000	27009999	3	102	9999	0.0102010
chr1	27130000	27139999	7	204	9999	0.0204020
chr1	27390000	27399999	3	102	9999	0.0102010
chr1	27520000	27529999	13	299	9999	0.0299030
chr1	27650000	27659999	101	390	9999	0.0390039
chr1	27780000	27789999	1	34	9999	0.0034003
chr1	27910000	27919999	3	102	9999	0.0102010
chr1	28040000	28049999	2	68	9999	0.0068007
chr1	28180000	28189999	1	34	9999	0.0034003
chr1	28440000	28449999	7	202	9999	0.0202020
chr1	28570000	28579999	25	480	9999	0.0480048
chr1	28700000	28709999	4	136	9999	0.0136014
chr1	28830000	28839999	47	799	9999	0.0799080
chr1	28960000	28969999	1	34	9999	0.0034003
chr1	29090000	29099999	11	262	9999	0.0262026
chr1	29220000	29229999	1	34	9999	0.0034003
chr1	29490000	29499999	14	409	9999	0.0409041
chr1	29620000	29629999	1	34	9999	0.0034003
chr1	29750000	29759999	0	0	9999	0.0000000
chr1	29880000	29889999	0	0	9999	0.0000000
chr1	30010000	30019999	0	0	9999	0.0000000
chr1	30140000	30149999	0	0	9999	0.0000000
chr1	30270000	30279999	0	0	9999	0.0000000
chr1	30530000	30539999	0	0	9999	0.0000000
chr1	30670000	30679999	2	68	9999	0.0068007
chr1	30800000	30809999	0	0	9999	0.0000000
chr1	30930000	30939999	5	136	9999	0.0136014
chr1	31060000	31069999	0	0	9999	0.0000000
chr1	31190000	31199999	6	204	9999	0.0204020
chr1	31320000	31329999	0	0	9999	0.0000000
chr1	31580000	31589999	11	250	9999	0.0250025
chr1	31710000	31719999	2	68	9999	0.0068007
chr1	31850000	31859999	0	0	9999	0.0000000
chr1	31980000	31989999	2	68	9999	0.0068007
chr1	32110000	32119999	2	68	9999	0.0068007
chr1	32240000	32249999	4	136	9999	0.0136014
chr1	32370000	32379999	16	435	9999	0.0435043
chr1	32630000	32639999	21	458	9999	0.0458046
chr1	32760000	32769999	14	180	9999	0.0180018
chr1	32890000	32899999	1	34	9999	0.0034003
chr1	33030000	33039999	6	145	9999	0.0145015
chr1	33160000	33169999	2	68	9999	0.0068007
chr1	33290000	33299999	6	204	9999	0.0204020
chr1	33420000	33429999	2	68	9999	0.0068007
chr1	33680000	33689999	1	34	9999	0.0034003
chr1	33810000	33819999	5	170	9999	0.0170017
chr1	33940000	33949999	1	34	9999	0.0034003
chr1	34070000	34079999	0	0	9999	0.0000000
chr1	34200000	34209999	1	34	9999	0.0034003
chr1	34340000	34349999	0	0	9999	0.0000000
chr1	34470000	34479999	1	34	9999	0.0034003
chr1	34730000	34739999	0	0	9999	0.0000000
chr1	34860000	34869999	0	0	9999	0.0000000
chr1	34990000	34999999	0	0	9999	0.0000000
chr1	35120000	35129999	0	0	9999	0.0000000
chr1	35250000	35259999	0	0	9999	0.0000000
chr1	35380000	35389999	1	34	9999	0.0034003
chr1	35520000	35529999	7	159	9999	0.0159016
chr1	35780000	35789999	0	0	9999	0.0000000
chr1	35910000	35919999	12	373	9999	0.0373037
chr1	36040000	36049999	8	238	9999	0.0238024
chr1	36170000	36179999	4	136	9999	0.0136014
chr1	36300000	36309999	5	170	9999	0.0170017
chr1	36430000	36439999	4	136	9999	0.0136014
chr1	36560000	36569999	0	0	9999	0.0000000
chr1	36830000	36839999	5	127	9999	0.0127013
chr1	36960000	36969999	0	0	9999	0.0000000
chr1	37090000	37099999	0	0	9999	0.0000000
chr1	37220000	37229999	0	0	9999	0.0000000
chr1	37350000	37359999	0	0	9999	0.0000000
chr1	37480000	37489999	1	34	9999	0.0034003
chr1	37610000	37619999	0	0	9999	0.0000000
chr1	37870000	37879999	1	34	9999	0.0034003
chr1	38010000	38019999	24	432	9999	0.0432043
chr1	38140000	38149999	6	139	9999	0.0139014
chr1	38270000	38279999	6	151	9999	0.0151015
chr1	38400000	38409999	2	68	9999	0.0068007
chr1	38530000	38539999	0	0	9999	0.0000000
chr1	38660000	38669999	0	0	9999	0.0000000
chr1	38920000	38929999	0	0	9999	0.0000000
chr1	39050000	39059999	0	0	9999	0.0000000
chr1	39190000	39199999	0	0	9999	0.0000000
chr1	39320000	39329999	10	301	9999	0.0301030
chr1	39450000	39459999	14	292	9999	0.0292029
chr1	39580000	39589999	0	0	9999	0.0000000
chr1	39710000	39719999	2	68	9999	0.0068007
chr1	39970000	39979999	1	34	9999	0.0034003
chr1	40100000	40109999	1	34	9999	0.0034003
chr1	40230000	40239999	1	34	9999	0.0034003
chr1	40370000	40379999	5	170	9999	0.0170017
chr1	40500000	40509999	0	0	9999	0.0000000
chr1	40630000	40639999	1	34	9999	0.0034003
chr1	40760000	40769999	1	34	9999	0.0034003
chr1	41020000	41029999	4	131	9999	0.0131013
chr1	41150000	41159999	9	258	9999	0.0258026
chr1	41280000	41289999	1	34	9999	0.0034003
chr1	41410000	41419999	1	34	9999	0.0034003
chr1	41540000	41549999	6	170	9999	0.0170017
chr1	41680000	41689999	1	34	9999	0.0034003
chr1	41810000	41819999	3	102	9999	0.0102010
chr1	42070000	42079999	0	0	9999	0.0000000
chr1	42200000	42209999	0	0	9999	0.0000000
chr1	42330000	42339999	0	0	9999	0.0000000
chr1	42460000	42469999	0	0	9999	0.0000000
chr1	42590000	42599999	2	35	9999	0.0035004
chr1	42720000	42729999	2	68	9999	0.0068007
chr1	42860000	42869999	0	0	9999	0.0000000
chr1	43120000	43129999	1	34	9999	0.0034003
chr1	43250000	43259999	2	68	9999	0.0068007
chr1	43380000	43389999	3	102	9999	0.0102010
chr1	43510000	43519999	0	0	9999	0.0000000
chr1	43640000	43649999	3	102	9999	0.0102010
chr1	43770000	43779999	0	0	9999	0.0000000
chr1	43900000	43909999	5	132	9999	0.0132013
chr1	44170000	44179999	23	394	9999	0.0394039
chr1	44300000	44309999	2	68	9999	0.0068007
chr1	44430000	44439999	5	159	9999	0.0159016
chr1	44560000	44569999	16	370	9999	0.0370037
chr1	44690000	44699999	22	408	9999	0.0408041
chr1	44820000	44829999	11	117	9999	0.0117012
chr1	44950000	44959999	1	34	9999	0.0034003
chr1	45210000	45219999	11	289	9999	0.0289029
chr1	45350000	45359999	1	34	9999	0.0034003
chr1	45480000	45489999	1	34	9999	0.0034003
chr1	45610000	45619999	1	34	9999	0.0034003
chr1	45740000	45749999	1	34	9999	0.0034003
chr1	45870000	45879999	1	34	9999	0.0034003
chr1	46000000	46009999	2	68	9999	0.0068007
chr1	46260000	46269999	0	0	9999	0.0000000
chr1	46390000	46399999	12	210	9999	0.0210021
chr1	46530000	46539999	11	158	9999	0.0158016
chr1	46660000	46669999	17	344	9999	0.0344034
chr1	46790000	46799999	7	205	9999	0.0205020
chr1	46920000	46929999	0	0	9999	0.0000000
chr1	47050000	47059999	19	465	9999	0.0465047
chr1	47310000	47319999	7	229	9999	0.0229023
chr1	47440000	47449999	8	238	9999	0.0238024
chr1	47570000	47579999	3	102	9999	0.0102010
chr1	47710000	47719999	6	170	9999	0.0170017
chr1	47840000	47849999	19	424	9999	0.0424042
chr1	47970000	47979999	0	0	9999	0.0000000
chr1	48100000	48109999	0	0	9999	0.0000000
chr1	48360000	48369999	2	68	9999	0.0068007
